Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Lx Ly Lz
15200.0000 53504.6680 211.742340 356.927399 2584.61523 6007.06152 724.132141 739.771545 451.909271 73.0258179 1988.83875 -2380.15088 -72.6055298 25726.7109 -19328.3379 8870.19043 0.890832245 30.6525059 38.8265076 44.9570084
15400.0000 53379.3750 205.882477 -481.046204 2513.08740 5968.73730 723.992981 709.179504 473.524384 73.9412308 1980.63794 -2417.74512 -72.7759552 25733.0078 -19327.1641 8107.33789 0.892923236 30.6285591 38.7961769 44.9218864
15600.0000 53037.4414 204.565445 -1237.59009 2497.01099 5920.71436 725.261536 710.611755 470.749176 73.2937622 1979.91626 -2416.54810 -73.2451401 25686.0449 -19328.6973 7460.45361 0.898679912 30.5630207 38.7131577 44.8257637
15800.0000 53189.7578 212.877136 -1486.11584 2598.46729 5944.06738 722.875671 687.845032 474.195923 78.5466690 1963.46326 -2422.80957 -73.0353928 25729.4043 -19325.9922 7389.72803 0.896106422 30.5922508 38.7501831 44.8686333
16000.0000 53820.9883 212.071503 -656.888123 2588.63330 6061.16943 728.998657 735.740845 504.264771 76.4259415 2045.43018 -2379.46582 -72.1788101 25720.7324 -19325.5273 8134.19580 0.885596573 30.7127934 38.9028702 45.0454292
16200.0000 54177.4805 207.626343 739.965393 2534.37378 6066.10791 719.427673 719.246521 492.735809 83.3599319 2014.76990 -2376.19556 -71.7038651 25755.5820 -19328.0488 9185.14551 0.879769266 30.7804546 38.9885750 45.1446648
16400.0000 53769.2500 207.786057 1477.60071 2536.32324 6047.40039 743.939148 729.969299 487.516937 75.7880402 2037.21338 -2372.48828 -72.2482605 25713.5137 -19330.8398 9742.41309 0.886448741 30.7029476 38.8903999 45.0309906
16600.0000 53521.0391 207.299728 1402.20276 2530.38696 6029.43848 720.764038 744.040527 476.378326 82.1107025 2023.29346 -2370.29565 -72.5833206 25706.6328 -19330.1914 9654.31445 0.890559733 30.6556301 38.8304672 44.9615936
16800.0000 53655.0352 204.003922 178.227005 2490.15698 5962.67578 729.851807 712.751953 464.814728 71.4227295 1978.84119 -2410.56958 -72.4020538 25725.3418 -19330.9375 8592.29590 0.888335705 30.6811924 38.8628426 44.9990845
17000.0000 53308.7773 207.534592 -384.862701 2533.25391 6009.58447 760.818604 718.720825 480.534698 76.9280624 2037.00220 -2401.15698 -72.8723297 25705.4277 -19331.6895 8243.62500 0.894105732 30.6150513 38.7790642 44.9020729
17200.0000 53021.1289 210.865265 -42.1314659 2573.90918 6002.53564 743.786865 736.783875 491.814880 73.5106049 2045.89624 -2405.72778 -73.2676773 25694.3340 -19331.9668 8543.86621 0.898956418 30.5598869 38.7091904 44.8211670
17400.0000 53231.0508 210.367447 -386.548309 2567.83276 5926.99707 737.106384 707.110352 459.512604 75.5754776 1979.30481 -2429.66455 -72.9787369 25708.4297 -19331.0723 8194.74414 0.895411253 30.6001644 38.7602081 44.8802414
17600.0000 53433.4414 216.531113 -367.032257 2643.06909 5972.98682 725.750183 734.119812 474.186249 70.4654312 2004.52173 -2409.09375 -72.7023163 25705.6777 -19328.1172 8330.03809 0.892019749 30.6388969 38.8092690 44.9370499
17800.0000 53530.0391 212.400665 -515.990662 2592.65112 5984.08594 744.827576 720.919739 464.035461 72.7970505 2002.57983 -2408.60254 -72.5711212 25713.7930 -19323.6836 8173.91309 0.890410006 30.6573486 38.8326416 44.9641113
18000.0000 53733.4453 211.115555 -101.780907 2576.96460 5960.59375 745.443970 704.438232 468.460236 76.6000443 1994.94250 -2396.52100 -72.2964020 25691.7461 -19329.5742 8457.79785 0.887039423 30.6961308 38.8817673 45.0209923
18200.0000 53965.5898 211.424728 -33.0032539 2580.73828 6021.39941 744.585938 724.956360 476.045013 70.1614990 2015.74878 -2367.11377 -71.9854126 25702.1367 -19329.3730 8576.16309 0.883223653 30.7402725 38.9376793 45.0857315
18400.0000 54056.5430 209.224075 -513.001770 2553.87646 6078.43652 773.371887 735.530457 487.091431 75.8886719 2071.88257 -2368.45776 -71.8642883 25704.1094 -19329.0977 8227.88281 0.881737530 30.7575321 38.9595413 45.1110497
18600.0000 53746.9805 208.714691 -458.625793 2547.65845 5997.01270 767.722534 717.417419 467.097137 74.0045547 2026.24158 -2415.50000 -72.2781982 25712.4375 -19326.1660 8185.18018 0.886816025 30.6987095 38.8850327 45.0247726
18800.0000 53293.1094 209.370026 470.274231 2555.65771 6012.91016 761.503784 707.322571 477.908875 79.8935165 2026.62866 -2393.16650 -72.8937531 25711.1797 -19331.7324 8934.07715 0.894368589 30.6120510 38.7752647 44.8976746
19000.0000 53201.1992 210.261887 349.604645 2566.54419 5975.87354 752.927673 739.278564 456.968842 71.9118195 2021.08691 -2411.27686 -73.0196915 25693.0781 -19327.0137 8813.67090 0.895913720 30.5944424 38.7529602 44.8718491
19200.0000 53285.5078 208.268356 18.2857418 2542.21045 5937.66211 725.905701 724.538818 453.294403 72.7770844 1976.51599 -2416.09717 -72.9041519 25704.3945 -19327.1523 8494.08203 0.894496202 30.6105957 38.7734222 44.8955383
19400.0000 53219.4648 211.828156 -366.591614 2585.66284 5990.84814 758.104248 726.528259 461.925385 74.0830231 2020.64087 -2394.33740 -72.9946213 25695.3945 -19330.8496 8291.98047 0.895606220 30.5979443 38.7573967 44.8769836
19600.0000 53487.5312 207.157944 430.976227 2528.65625 5991.83740 747.992981 719.392639 491.532288 76.1831741 2035.10107 -2377.88745 -72.6287918 25664.6055 -19329.9824 8856.68164 0.891117632 30.6492329 38.8223610 44.9522057
19800.0000 53727.5742 207.196533 993.235962 2529.12720 6019.79297 736.081177 723.164307 487.633362 82.2960968 2029.17493 -2400.83594 -72.3042984 25717.8770 -19326.4238 9327.18164 0.887136340 30.6950130 38.8803482 45.0193520
20000.0000 53529.1914 209.345383 524.157715 2555.35693 6055.46191 766.787842 763.216003 485.565125 81.6034164 2097.17236 -2414.91431 -72.5722656 25702.2227 -19329.0176 9020.01270 0.890424132 30.6571865 38.8324356 44.9638748
20200.0000 53384.6523 208.801300 -196.829636 2548.71582 5991.30566 746.607971 714.819580 484.454224 80.6068039 2026.48865 -2404.44775 -72.7687607 25699.5898 -19330.3242 8386.77734 0.892834961 30.6295681 38.7974548 44.9233665
20400.0000 53375.1328 210.977844 -1211.66089 2575.28369 5962.15820 737.298645 722.581604 474.308716 80.6374664 2014.82654 -2409.97705 -72.7817383 25689.3242 -19332.0156 7594.25879 0.892994165 30.6277485 38.7951469 44.9206963
20600.0000 53319.7109 208.906784 -1001.54901 2550.00317 5970.11768 750.640564 742.051880 468.190125 75.5121231 2036.39465 -2407.83984 -72.8573837 25673.5039 -19331.9414 7741.30322 0.893922389 30.6171436 38.7817154 44.9051437
20800.0000 53311.0117 210.859970 -256.065826 2573.84473 6003.90723 742.139954 728.828369 482.538513 82.1832657 2035.69006 -2407.39429 -72.8692780 25707.4629 -19331.8516 8378.66406 0.894068301 30.6154785 38.7796059 44.9027023
21000.0000 53529.7266 212.949829 217.662903 2599.35449 6000.94189 766.393799 732.912109 472.048706 82.4840469 2053.83862 -2404.16577 -72.5715408 25682.4629 -19331.1934 8770.22070 0.890415192 30.6572895 38.8325653 44.9640236
21200.0000 53488.6641 206.839340 220.263153 2524.76709 5982.67090 744.534546 734.195801 461.445801 82.2697754 2022.44592 -2413.41919 -72.6272583 25704.2480 -19330.6035 8679.26074 0.891098797 30.6494484 38.8226357 44.9525223
21400.0000 53262.9570 215.828354 424.265137 2634.49072 5935.45117 742.956360 718.704956 464.964783 72.6212158 1999.24731 -2412.13184 -72.9350204 25681.6289 -19333.2949 8899.50488 0.894874930 30.6062775 38.7679482 44.8892059
21600.0000 53117.2344 206.807938 149.405975 2524.38403 5954.69580 734.559265 718.155579 477.963470 75.4312439 2006.10950 -2425.55542 -73.1351089 25702.8379 -19328.6953 8594.81836 0.897329926 30.5783405 38.7325630 44.8482323
21800.0000 52977.6758 212.244293 -4.07041979 2590.74243 5915.08936 757.322876 733.679871 466.887817 75.3259277 2033.21655 -2452.08472 -73.3277740 25670.4336 -19336.4766 8502.68652 0.899693787 30.5515366 38.6986122 44.8089180
22000.0000 53121.0664 213.218597 -66.5463333 2602.63501 5961.93066 761.959595 707.109924 470.340210 82.2742157 2021.68396 -2433.85815 -73.1298370 25701.3691 -19327.2656 8513.01074 0.897265196 30.5790749 38.7334938 44.8493118
22200.0000 53125.4102 207.890808 -18.5848751 2537.60205 5959.48730 754.709290 729.302063 488.735107 81.6762695 2054.42261 -2446.37061 -73.1238556 25683.5547 -19332.1191 8482.69043 0.897191823 30.5799084 38.7345505 44.8505325
22400.0000 52722.0352 208.422043 468.127472 2544.08618 5945.56787 724.584045 738.141907 487.012085 78.4127121 2028.15076 -2432.19507 -73.6833267 25684.0254 -19334.4141 8849.59570 0.904056191 30.5023155 38.6362648 44.7367287
22600.0000 52745.3672 212.650253 751.880005 2595.69751 5984.87939 757.636230 727.574707 500.703918 87.5084686 2073.42334 -2431.34790 -73.6507263 25674.8613 -19332.0566 9158.95117 0.903656304 30.5068130 38.6419640 44.7433281
22800.0000 53091.6289 209.056595 148.022202 2551.83203 5973.16748 740.453308 722.335205 475.105347 78.5499115 2016.44385 -2437.41455 -73.1703873 25722.2793 -19328.1426 8639.61133 0.897762716 30.5734253 38.7263374 44.8410225
23000.0000 53120.8906 212.023438 -650.224609 2588.04639 5926.59375 743.812134 723.198914 472.535370 82.1721802 2021.71863 -2430.83301 -73.1300735 25666.5293 -19330.8203 8010.90234 0.897268116 30.5790405 38.7334518 44.8492622
