Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Lx Ly Lz
10800.0000 49195.6055 121.004211 58.8067436 1477.02795 4570.56104 370.392059 440.317291 271.779633 46.8936958 1129.38269 -2720.07007 -78.9650803 25503.7031 -19342.4551 6089.78076 0.968860626 29.8064919 37.7548866 43.7161865
11000.0000 49372.4453 123.547562 102.898293 1508.07312 4564.59619 352.310944 457.461792 267.815887 49.9679337 1127.55664 -2757.09937 -78.6822433 25539.4746 -19345.3359 6146.76074 0.965390384 29.8421631 37.8000717 43.7685051
11200.0000 48785.1914 118.346092 1126.25256 1444.58179 4565.57080 351.097107 458.799744 267.306274 45.2157516 1122.41895 -2737.03174 -79.6293869 25525.6152 -19345.4316 6811.46094 0.977011263 29.7233734 37.6496048 43.5942802
11400.0000 49123.3125 119.478157 377.781738 1458.40015 4526.27441 338.856812 448.241638 254.640793 43.2557144 1084.99500 -2713.06909 -79.0812912 25497.5938 -19343.2441 6255.32227 0.970286429 29.7918835 37.7363853 43.6947632
11600.0000 49628.7734 119.244621 -590.122375 1455.54956 4583.55664 359.000732 453.629791 261.872833 47.3905792 1121.89392 -2712.66162 -78.2758560 25519.0840 -19344.7598 5611.98486 0.960404217 29.8937187 37.8653755 43.8441200
11800.0000 49236.4023 119.815033 -499.059662 1462.51221 4566.72559 361.201172 456.573273 271.427338 43.5813866 1132.78320 -2728.77441 -78.8996506 25505.1875 -19342.4707 5670.88184 0.968057811 29.8147278 37.7653236 43.7282677
12000.0000 49172.3047 118.685699 -74.2472153 1448.72717 4549.05859 360.103088 443.088867 266.202606 46.5664024 1115.96106 -2729.63672 -79.0024948 25506.1035 -19343.3691 5944.54102 0.969319701 29.8017845 37.7489281 43.7092857
12200.0000 49228.7109 120.192993 -49.3295517 1467.12585 4554.52588 357.786438 445.582214 265.582703 46.4579277 1115.40930 -2726.95752 -78.9119720 25507.8516 -19341.7773 5986.23535 0.968209028 29.8131752 37.7633553 43.7259903
12400.0000 48919.9922 120.076958 131.431824 1465.70947 4534.48633 346.181000 443.747070 262.186615 44.0075417 1096.12219 -2708.27783 -79.4099655 25490.6973 -19344.0547 6093.96582 0.974319100 29.7507248 37.6842499 43.6343956
12600.0000 49087.7656 118.615044 -741.166138 1447.86475 4506.11182 354.602112 415.051849 260.877594 45.0142632 1075.54578 -2750.09253 -79.1385574 25522.6406 -19341.9824 5423.37939 0.970989048 29.7846966 37.7272797 43.6842194
12800.0000 48901.9375 121.176109 -86.7633743 1479.12610 4557.17725 345.712585 468.348877 275.542816 40.2027283 1129.80701 -2732.52612 -79.4392776 25503.8711 -19343.9746 5974.42529 0.974678814 29.7470646 37.6796150 43.6290283
13000.0000 48909.8516 120.289680 330.489197 1468.30603 4542.03760 350.522095 444.507538 265.943481 45.7983093 1106.77136 -2755.59570 -79.4264297 25535.2910 -19344.4297 6246.08154 0.974521160 29.7486687 37.6816444 43.6313782
13200.0000 48711.3242 119.744797 409.283417 1461.65503 4525.44482 349.782837 446.640869 272.413330 43.9101295 1112.74719 -2754.91089 -79.7501373 25513.4707 -19345.8613 6277.85645 0.978492856 29.7083645 37.6305923 43.5722656
13400.0000 48724.2500 116.966454 -33.1573524 1427.74133 4513.72559 346.015442 437.819275 278.373291 44.2134171 1106.42139 -2734.70312 -79.7289886 25488.5801 -19346.5742 5917.90527 0.978233337 29.7109909 37.6339226 43.5761185
13600.0000 49138.3477 119.926308 -405.282806 1463.87048 4544.02051 358.547668 458.470123 267.779205 46.0364342 1130.83337 -2751.39990 -79.0570908 25507.6680 -19343.0801 5717.45215 0.969989538 29.7949238 37.7402344 43.6992188
13800.0000 48864.2109 119.806908 496.802826 1462.41321 4563.23096 369.072845 450.279999 262.916626 45.3796425 1127.64905 -2724.61084 -79.5006180 25504.8359 -19344.6426 6379.68311 0.975431323 29.7394123 37.6699219 43.6178055
14000.0000 49074.0898 115.535309 190.335571 1410.27209 4550.72314 380.416901 466.158752 256.810791 45.0490189 1148.43555 -2727.26733 -79.1606140 25474.6543 -19345.0996 6097.21777 0.971259713 29.7819290 37.7237778 43.6801643
14200.0000 49034.7422 117.747009 174.785416 1437.26904 4564.90186 379.775116 450.892090 259.530090 45.2580948 1135.45544 -2746.87061 -79.2241287 25522.5312 -19346.2129 6127.16357 0.972039044 29.7739677 37.7136917 43.6684875
14400.0000 48895.2539 122.480782 403.866760 1495.05151 4535.56641 378.059113 463.769775 253.911407 40.5227356 1136.26294 -2740.74316 -79.4501419 25486.5156 -19346.4688 6318.60986 0.974812090 29.7457085 37.6778984 43.6270409
14600.0000 49073.5938 118.796051 152.160416 1450.07410 4526.03711 358.876740 447.042786 262.319794 45.5674706 1113.80676 -2750.93726 -79.1614151 25510.5332 -19347.3672 6085.01074 0.971269488 29.7818298 37.7236519 43.6800156
14800.0000 48919.1328 119.851440 212.780396 1462.95667 4554.33057 365.429901 455.016785 265.220093 39.9710884 1125.63794 -2732.12671 -79.4113617 25505.5684 -19344.7480 6169.09229 0.974336267 29.7505493 37.6840286 43.6341400
15000.0000 48846.9688 120.333130 -526.124939 1468.83643 4520.14990 366.364105 459.184174 257.434143 47.0915718 1130.07397 -2763.32129 -79.5286789 25496.8047 -19343.4062 5614.18408 0.975775659 29.7359142 37.6654892 43.6126747
15200.0000 48757.0430 119.930511 113.324669 1463.92188 4529.07715 376.468903 446.415344 267.220154 41.5053864 1131.60974 -2765.71338 -79.6753616 25509.3262 -19346.1465 6073.58105 0.977575362 29.7176552 37.6423645 43.5858955
15400.0000 48646.2344 119.265137 196.135788 1455.80005 4545.22070 375.274414 460.179260 276.238373 41.8595238 1153.55151 -2767.34546 -79.8568420 25504.4473 -19345.4336 6140.17041 0.979802072 29.6951256 37.6138268 43.5528488
15600.0000 48522.1367 116.835609 410.791260 1426.14417 4522.22998 354.241577 453.895569 259.953064 47.1967049 1115.28687 -2740.17529 -80.0610886 25493.3223 -19346.2031 6239.06885 0.982308030 29.6698513 37.5818138 43.5157814
15800.0000 48911.9492 119.029510 -712.277405 1452.92383 4527.16748 368.669067 465.901459 275.091858 45.0808487 1154.74316 -2774.74780 -79.4230270 25491.4238 -19344.2520 5472.00195 0.974479318 29.7490921 37.6821861 43.6320038
16000.0000 48773.2148 122.461884 -155.722931 1494.82080 4550.26807 368.407410 451.229279 273.520416 46.5116005 1139.66870 -2754.48022 -79.6489410 25510.0430 -19344.9629 5934.32227 0.977251291 29.7209396 37.6465225 43.5907097
16200.0000 48784.7070 118.381126 197.683395 1445.00940 4554.78711 365.482025 453.058685 273.585419 47.5893250 1139.71545 -2766.49536 -79.6301804 25525.8809 -19344.3125 6140.44287 0.977021039 29.7232742 37.6494789 43.5941353
16400.0000 48689.9766 120.398582 -76.5860443 1469.63525 4542.96582 374.299042 449.870514 272.077820 46.3150749 1142.56238 -2756.44189 -79.7851028 25502.9316 -19346.0859 5958.21777 0.978921890 29.7040234 37.6250954 43.5658989
16600.0000 48820.1250 123.520416 -71.5992050 1507.74182 4501.17236 371.390015 418.392914 267.299438 45.1015091 1102.18396 -2758.34302 -79.5724106 25504.3379 -19347.0059 5957.93604 0.976312220 29.7304649 37.6585884 43.6046829
16800.0000 48682.9961 118.238037 397.936646 1443.26282 4521.22949 363.602631 447.039032 270.332916 45.3117790 1126.28638 -2742.66016 -79.7965469 25485.1777 -19347.5723 6247.02393 0.979062259 29.7026024 37.6232986 43.5638199
17000.0000 48681.0859 119.628967 211.052216 1460.24109 4554.07324 400.610291 441.068085 273.738770 47.0027428 1162.41992 -2767.18530 -79.7996750 25503.6445 -19344.8047 6164.15381 0.979100704 29.7022152 37.6228065 43.5632477
17200.0000 48815.6992 121.344757 -117.389519 1481.18481 4529.81201 380.534515 443.829742 289.856110 43.0873642 1157.30774 -2770.34717 -79.5796204 25487.8027 -19344.9512 5927.42383 0.976400673 29.7295666 37.6574516 43.6033669
17400.0000 48621.9727 117.314453 306.184296 1431.98914 4526.51221 372.750214 451.082489 264.745880 44.2520409 1132.83057 -2774.70361 -79.8966904 25511.0391 -19342.6543 6175.61670 0.980291069 29.6901875 37.6075706 43.5456085
17600.0000 48436.9531 120.517303 711.227173 1471.08435 4521.44775 369.938019 449.746704 274.097717 43.4176140 1137.20007 -2764.97900 -80.2018890 25492.9629 -19343.7344 6494.94531 0.984035611 29.6524792 37.5598068 43.4903030
17800.0000 48810.3789 121.042740 -157.818680 1477.49805 4542.87500 374.708099 445.590912 275.650238 47.3357468 1143.28503 -2770.87109 -79.5882950 25515.5879 -19345.1270 5908.02979 0.976507187 29.7284870 37.6560822 43.6017799
18000.0000 48518.9531 119.794281 -148.098236 1462.25891 4533.27100 375.479431 461.025116 286.505524 45.8659363 1168.87598 -2776.46069 -80.0663376 25484.1250 -19343.2695 5890.73584 0.982372463 29.6692028 37.5809898 43.5148315
18200.0000 48448.8633 117.061203 357.432129 1428.89795 4509.38477 369.892639 438.703522 274.558807 47.7546844 1130.90967 -2775.05103 -80.1821671 25500.7773 -19347.2520 6190.83594 0.983793676 29.6549091 37.5628853 43.4938698
18400.0000 48818.2500 119.445107 453.171661 1457.99683 4536.17432 373.254425 441.382904 281.087158 47.7412834 1143.46582 -2751.53906 -79.5754623 25490.3770 -19346.1289 6316.81299 0.976349711 29.7300854 37.6581078 43.6041222
18600.0000 48794.8672 120.093941 -251.959335 1465.91675 4544.38574 371.372345 455.409698 276.995605 48.9477386 1152.72534 -2753.25122 -79.6135941 25491.3613 -19346.4492 5831.00244 0.976817548 29.7253361 37.6520958 43.5971603
18800.0000 48337.2969 118.828377 -62.2713661 1450.46875 4494.42871 368.055176 452.703644 282.973694 42.8669510 1146.59949 -2775.42261 -80.3672409 25468.3828 -19345.1309 5900.99902 0.986064374 29.6321297 37.5340309 43.4604568
19000.0000 48343.1797 115.078918 207.521255 1404.70129 4471.00684 364.444427 428.231445 262.435516 46.1035385 1101.21484 -2795.15625 -80.3574600 25510.1152 -19345.1680 6022.01758 0.985944390 29.6333313 37.5355530 43.4622192
19200.0000 48352.7148 119.849716 471.440338 1462.93567 4475.38330 372.976501 446.913422 274.483002 41.8004150 1136.17334 -2782.55640 -80.3416061 25469.2832 -19347.5176 6270.76660 0.985749900 29.6352806 37.5380211 43.4650764
19400.0000 48415.4023 118.893379 20.2223015 1451.26221 4509.13916 383.532196 447.082092 277.372345 44.5637169 1152.55042 -2792.41602 -80.2375793 25492.8320 -19343.8281 5974.68018 0.984473526 29.6480827 37.5542374 43.4838524
19600.0000 48426.7578 121.134949 -263.140717 1478.62378 4509.46484 377.948273 456.959717 279.494232 49.3585701 1163.76074 -2804.11987 -80.2187653 25495.0664 -19345.2422 5802.24463 0.984242737 29.6503983 37.5571709 43.4872513
19800.0000 48464.8203 120.352089 -198.698975 1469.06775 4479.44385 371.593018 457.033600 268.761108 45.3496780 1142.73743 -2799.11890 -80.1557693 25478.5488 -19342.7227 5808.06934 0.983469725 29.6581650 37.5670090 43.4986420
20000.0000 48462.3828 119.876358 -415.519531 1463.26086 4476.56836 373.771667 444.388947 272.779694 46.6428337 1137.58325 -2805.55347 -80.1597977 25490.3477 -19345.8105 5646.15039 0.983519197 29.6576672 37.5663795 43.4979134
20200.0000 48134.1367 119.668320 630.997864 1460.72144 4491.09131 384.374390 452.413208 270.251099 45.7800789 1152.81885 -2791.05542 -80.7064438 25471.8770 -19342.5488 6394.76514 0.990226209 29.5905571 37.4813728 43.3994827
20400.0000 48284.1758 119.967247 683.293518 1464.37036 4477.38379 364.035156 439.508026 266.893860 44.6093636 1115.04639 -2806.20679 -80.4556503 25512.0664 -19343.5215 6422.91211 0.987149179 29.6212711 37.5202751 43.4445305
20600.0000 48472.5234 121.672913 -304.097351 1485.19043 4518.40137 392.377655 457.163025 280.807068 47.2661057 1177.61377 -2795.95581 -80.1430283 25481.4824 -19344.7383 5788.61816 0.983313382 29.6597366 37.5690002 43.5009460
20800.0000 48366.1758 121.280930 -1142.72266 1480.40564 4498.51270 388.981384 445.291962 279.682739 47.2969780 1161.25305 -2800.22070 -80.3192520 25479.4863 -19342.0059 5172.87500 0.985475600 29.6380291 37.5415039 43.4691086
21000.0000 48293.7383 118.583382 -776.110535 1447.47827 4498.33301 377.934387 465.812347 293.695831 49.1397781 1186.58228 -2795.82300 -80.4397202 25452.7305 -19345.1562 5399.18506 0.986953676 29.6232262 37.5227547 43.4473991
21200.0000 48241.8125 121.131027 76.2622681 1478.57593 4504.91260 374.593811 452.740997 280.723541 47.6813202 1155.73975 -2803.23340 -80.5263062 25494.8926 -19342.4863 6037.14307 0.988016009 29.6126041 37.5093002 43.4318199
21400.0000 48250.6523 121.813850 650.637451 1486.91064 4500.32520 367.901428 473.483917 277.682617 46.7141647 1165.78223 -2801.35229 -80.5115509 25481.4668 -19345.5703 6445.08057 0.987834990 29.6144142 37.5115929 43.4344749
21600.0000 48464.1211 118.370567 482.556824 1444.88062 4498.12207 372.045410 441.662537 290.167999 48.2646217 1152.14062 -2805.57300 -80.1569290 25495.4785 -19343.9238 6284.07324 0.983483970 29.6580219 37.5668297 43.4984322
21800.0000 48270.8672 122.781631 175.026733 1498.72375 4498.77637 388.487061 443.493134 285.300354 49.8984489 1167.17896 -2811.34302 -80.4778366 25488.1348 -19345.1934 6120.71533 0.987421334 29.6185493 37.5168266 43.4405365
22000.0000 48044.6758 121.139107 198.385239 1478.67456 4465.72217 373.369537 443.865265 274.290802 42.3141403 1133.83984 -2797.64111 -80.8567276 25476.7324 -19347.2090 6083.40137 0.992070079 29.5722122 37.4581375 43.3725777
22200.0000 48404.6602 121.726601 -425.638336 1485.84570 4452.74512 385.096130 432.614838 276.476990 41.4790840 1135.66711 -2805.16797 -80.2553940 25468.4062 -19346.1621 5638.11865 0.984692097 29.6458874 37.5514565 43.4806366
22400.0000 48228.7422 124.383713 -343.075317 1518.27954 4467.95312 389.097107 437.388123 275.664917 44.6906586 1146.84082 -2801.43970 -80.5481262 25468.4219 -19345.8691 5744.92480 0.988283753 29.6099319 37.5059128 43.4278984
22600.0000 47995.0469 118.671341 -304.408356 1448.55188 4471.50781 385.864777 457.663757 266.627075 43.6779747 1153.83362 -2799.06372 -80.9403305 25464.7051 -19347.9668 5706.98682 0.993095875 29.5620289 37.4452362 43.3576393
22800.0000 48504.4414 118.796539 -874.161743 1450.08008 4494.66846 381.703918 451.603088 280.133575 45.5294914 1158.97009 -2814.66650 -80.0902939 25497.0898 -19346.7246 5326.37744 0.982666373 29.6662445 37.5772438 43.5104942
23000.0000 48316.7344 121.593613 194.427505 1484.22229 4492.41016 383.630005 438.936584 276.354553 43.5293617 1142.45044 -2796.33398 -80.4014359 25492.5820 -19346.2871 6113.63623 0.986483991 29.6279278 37.5287094 43.4542923
