Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Lx Ly Lz
6400.00000 53299.0469 187.694077 728.859314 2291.07227 5744.20703 636.882629 657.402588 410.195709 65.8049545 1770.28589 -2389.22144 -72.8856354 25697.1758 -19334.0332 8601.83008 0.894268990 30.6131878 38.7767067 44.8993416
6600.00000 53616.2266 190.961792 -246.222961 2330.95923 5786.66504 638.890686 689.702942 419.558258 73.1830521 1821.33496 -2420.62549 -72.4544601 25717.6387 -19331.6816 7925.09326 0.888978720 30.6737938 38.8534737 44.9882317
6800.00000 53603.4414 186.646057 76.3970871 2278.27954 5756.32666 652.055664 638.568420 424.516541 65.1444168 1780.28503 -2392.25269 -72.4717484 25701.0938 -19332.7988 8094.33008 0.889190733 30.6713543 38.8503838 44.9846535
7000.00000 53441.0000 192.274338 122.819519 2346.98071 5785.94727 651.433716 653.975586 420.812103 72.1934357 1798.41479 -2380.06006 -72.6920319 25699.7461 -19332.1523 8228.65137 0.891893566 30.6403427 38.8111000 44.9391670
7200.00000 53623.4453 187.611816 -70.9828186 2290.06812 5801.91064 639.831116 659.269104 435.715729 69.4766846 1804.29272 -2385.10620 -72.4447098 25715.0762 -19332.3516 8036.46729 0.888859034 30.6751709 38.8552170 44.9902496
7400.00000 54018.8906 189.415497 -942.099548 2312.08447 5771.22607 648.125793 652.514160 425.511902 68.8884125 1795.04028 -2380.84424 -71.9143753 25689.4414 -19332.4102 7341.11475 0.882352173 30.7503891 38.9504929 45.1005707
7600.00000 53695.1523 186.340561 -295.477448 2274.55054 5699.64258 617.375916 644.532471 411.981354 63.8729248 1737.76270 -2404.88940 -72.3479614 25697.1641 -19330.3945 7742.80859 0.887672067 30.6888371 38.8725281 45.0102959
7800.00000 52980.6406 193.233337 384.933868 2358.68677 5677.41602 617.883606 610.990906 421.770813 69.3657761 1720.01111 -2414.70703 -73.3236694 25703.7988 -19331.6855 8333.52832 0.899643421 30.5521049 38.6993332 44.8097534
8000.00000 52816.0898 188.325989 455.701050 2298.78564 5697.11572 642.894531 631.674988 423.384949 66.8757095 1764.83020 -2436.38135 -73.5521088 25699.8008 -19331.1348 8346.91309 0.902446330 30.5204411 38.6592255 44.7633171
8200.00000 52916.7227 183.664673 34.6341972 2241.88770 5668.80518 627.781982 640.084595 402.587769 71.3864822 1741.84082 -2440.38452 -73.4122314 25700.0703 -19332.7227 7937.42139 0.900730073 30.5398159 38.6837654 44.7917290
8400.00000 52761.9961 189.278351 -387.920349 2310.41040 5699.23096 658.093201 633.119263 441.276215 70.6955719 1803.18433 -2450.17432 -73.6275177 25676.0156 -19329.7949 7711.14502 0.903371453 30.5100193 38.6460266 44.7480278
8600.00000 52749.1406 189.792587 -235.721710 2316.68750 5724.53174 647.766418 674.409912 413.459747 69.4218826 1805.05798 -2440.24268 -73.6454620 25687.0039 -19327.2871 7859.88037 0.903591692 30.5075417 38.6428871 44.7443924
8800.00000 53101.8438 187.456116 -477.541748 2288.16748 5646.89893 627.186951 617.031860 419.756195 69.2379913 1733.21301 -2445.98486 -73.1563110 25692.2715 -19332.5996 7565.24121 0.897590041 30.5753860 38.7288208 44.8438988
9000.00000 53233.2344 188.761932 -290.537109 2304.10669 5737.56348 654.916016 660.142090 415.812988 63.5867043 1794.45776 -2411.68384 -72.9757462 25686.7070 -19331.9199 7816.11133 0.895374596 30.6005821 38.7607384 44.8808556
9200.00000 53381.9375 189.178085 314.613312 2309.18652 5762.64502 661.020447 650.313538 404.164734 69.1880569 1784.68677 -2404.05176 -72.7724609 25713.5430 -19331.5312 8316.76465 0.892880380 30.6290493 38.7967949 44.9226074
9400.00000 53505.7969 192.109619 107.351639 2344.97021 5731.43799 649.722168 639.609497 427.437317 69.9899368 1786.75903 -2410.57422 -72.6040039 25686.0762 -19330.8223 8160.17725 0.890813470 30.6527195 38.8267784 44.9573212
9600.00000 53644.0898 189.553726 -815.276123 2313.77173 5731.21484 646.213684 639.636169 436.874146 70.3532562 1793.07715 -2428.16431 -72.4168320 25701.4688 -19335.1660 7407.16016 0.888516963 30.6791077 38.8602028 44.9960213
9800.00000 53393.5586 188.624252 -548.620972 2302.42627 5790.24072 679.726135 662.880615 422.995361 67.7493896 1833.35144 -2402.53467 -72.7566223 25690.7383 -19331.3145 7665.46143 0.892686009 30.6312714 38.7996101 44.9258652
10000.0000 53202.2891 190.937286 -28.8245392 2330.66016 5743.13867 650.876160 669.940613 414.575623 71.5790787 1806.97156 -2441.52710 -73.0181885 25710.5742 -19332.8789 8051.43408 0.895895362 30.5946522 38.7532272 44.8721542
10200.0000 52563.9219 188.758026 1131.01746 2304.05908 5673.57812 635.682556 643.622192 405.533508 64.8984070 1749.73669 -2449.39893 -73.9049683 25701.0605 -19327.8203 8844.66504 0.906775653 30.4717922 38.5976028 44.6919632
10400.0000 52535.2344 191.031830 608.765869 2331.81421 5660.16797 630.786377 640.909058 404.552399 69.7096939 1745.95752 -2472.54541 -73.9453278 25712.8496 -19326.0938 8458.40234 0.907270789 30.4662476 38.5905800 44.6838303
10600.0000 53043.9922 197.174637 -228.772263 2406.79590 5716.77393 650.567017 660.212463 426.650757 68.4381027 1805.86829 -2444.12915 -73.2360916 25688.6035 -19333.5684 7946.59326 0.898568928 30.5642796 38.7147522 44.8276100
10800.0000 53297.3203 190.943054 -705.230530 2330.73071 5743.56689 666.558960 649.514282 431.610443 70.5973206 1818.28113 -2422.60034 -72.8879929 25680.4609 -19332.5742 7526.13135 0.894297957 30.6128578 38.7762871 44.8988571
11000.0000 53044.1719 186.833542 534.099915 2280.56812 5728.08398 640.434570 664.237366 421.913666 70.9667892 1797.55237 -2431.76831 -73.2358475 25694.0215 -19331.7207 8421.82910 0.898565888 30.5643139 38.7147980 44.8276596
11200.0000 52902.7148 194.075821 790.554077 2368.97046 5711.21729 657.603699 643.056091 432.195587 65.0981598 1797.95349 -2452.91724 -73.4316788 25697.9492 -19331.7676 8690.12500 0.900968611 30.5371189 38.6803513 44.7877731
11400.0000 52997.1055 189.912003 -831.489807 2318.14526 5737.15723 647.188599 643.639954 445.660736 74.7373734 1811.22656 -2446.93262 -73.3008881 25705.7949 -19332.9316 7412.63672 0.899363875 30.5552692 38.7033424 44.8143959
11600.0000 52931.8008 185.585251 -1762.38586 2265.33105 5752.88574 661.935059 660.339233 446.062134 70.7543793 1839.09082 -2444.89331 -73.3913193 25691.0566 -19332.3691 6657.73242 0.900473475 30.5427151 38.6874390 44.7959824
11800.0000 52811.3984 192.752457 -177.489883 2352.81689 5761.81494 668.453308 642.520264 436.514069 69.2357407 1816.72339 -2411.34595 -73.5586395 25689.6250 -19333.1875 7977.92920 0.902526438 30.5195389 38.6580849 44.7619896
12000.0000 53073.2031 189.367325 198.275360 2311.49658 5729.17871 655.591858 636.400269 432.135315 61.9199677 1786.04736 -2440.72729 -73.1957855 25714.3320 -19330.4746 8194.14355 0.898074329 30.5698872 38.7218590 44.8358345
12200.0000 53213.1562 192.452682 -2.05914521 2349.15771 5710.55664 640.023315 671.954956 403.803497 66.5640488 1782.34583 -2421.99951 -73.0032806 25685.4238 -19335.2129 8058.11621 0.895712376 30.5967350 38.7558632 44.8752136
12400.0000 53259.2266 186.347839 -194.033234 2274.63940 5779.60547 675.887878 648.251953 431.126099 70.0925522 1825.35852 -2423.51831 -72.9401321 25706.3965 -19328.6309 7903.53369 0.894937575 30.6055622 38.7670479 44.8881569
12600.0000 53446.1328 185.782120 135.541718 2267.73413 5752.47656 644.970825 677.869507 425.287415 64.6024246 1812.73022 -2416.58203 -72.6850510 25685.1328 -19328.8047 8125.85986 0.891807914 30.6413231 38.8123436 44.9406052
12800.0000 53578.8398 190.069244 190.517426 2320.06445 5785.39160 658.531799 683.789734 413.697632 71.5728073 1827.59204 -2410.17603 -72.5050201 25697.8926 -19329.9180 8254.32422 0.889599025 30.6666622 38.8444405 44.9777718
13000.0000 52909.4648 189.713516 592.311584 2315.72241 5697.20312 640.867432 646.343262 423.090240 68.9305267 1779.23145 -2440.44214 -73.4223022 25689.0176 -19330.6035 8469.97070 0.900853634 30.5384178 38.6819954 44.7896805
13200.0000 52396.7891 188.318863 284.968994 2298.69849 5702.72510 665.645569 634.778809 441.122467 72.9931793 1814.54004 -2450.73804 -74.1407013 25672.1191 -19333.1973 8219.18359 0.909668028 30.4394627 38.5566521 44.6445465
13400.0000 52428.3984 186.275757 -398.823914 2273.75977 5659.92432 636.081726 637.402222 431.038910 67.8907242 1772.41345 -2485.45410 -74.0960083 25701.4258 -19328.4609 7628.73779 0.909119606 30.4455814 38.5644035 44.6535187
13600.0000 52493.5664 192.093246 -875.819641 2344.77026 5674.64160 668.014221 635.844604 418.155945 68.3592300 1790.37402 -2497.90234 -74.0040207 25710.6094 -19328.4395 7348.91504 0.907990932 30.4581909 38.5803757 44.6720123
13800.0000 52415.5547 194.528915 -254.508835 2374.50122 5602.53320 629.598938 648.496643 402.079498 70.2010498 1750.37610 -2478.71338 -74.1141663 25665.6719 -19334.8008 7782.48096 0.909342408 30.4430943 38.5612526 44.6498718
14000.0000 52504.8945 190.702515 -105.671761 2327.79419 5627.57324 645.088501 653.848755 411.565094 65.6972961 1776.19971 -2500.48120 -73.9880524 25684.9473 -19333.0938 7874.45117 0.907795012 30.4603825 38.5831528 44.6752281
14200.0000 52620.7852 191.562225 -354.028259 2338.28833 5721.06641 689.715332 663.143433 423.683960 71.3433990 1847.88623 -2449.08105 -73.8251038 25657.1074 -19334.8457 7787.66650 0.905795753 30.4827766 38.6115189 44.7080727
14400.0000 53007.1250 190.453842 -746.925293 2324.75903 5700.61230 654.858459 665.606140 410.643066 71.1353836 1802.24304 -2445.04150 -73.2870331 25680.5918 -19337.1816 7447.95703 0.899193943 30.5571957 38.7057800 44.8172188
14600.0000 52822.8594 189.528259 -564.306763 2313.46094 5723.40088 648.321106 681.457764 422.849701 65.2947159 1817.92334 -2450.49512 -73.5426865 25687.1523 -19331.1797 7602.13818 0.902330637 30.5217457 38.6608772 44.7652283
14800.0000 52576.5078 190.552719 899.664673 2325.96606 5738.80859 683.866638 662.413452 416.008301 71.0372772 1833.32556 -2447.05200 -73.8872757 25686.7305 -19334.1953 8754.61426 0.906558573 30.4742241 38.6006851 44.6955299
15000.0000 52687.4453 190.071671 1225.73987 2320.09399 5677.80615 625.328430 674.150391 422.273682 63.6979713 1785.45044 -2450.97852 -73.7316971 25676.7363 -19333.4023 8939.74902 0.904649734 30.4956436 38.6278152 44.7269440
15200.0000 52736.6250 189.131714 201.079941 2308.62061 5696.78564 657.100891 679.919250 400.257874 69.4296646 1806.70764 -2479.51489 -73.6629410 25699.4473 -19329.8555 8160.05859 0.903806090 30.5051289 38.6398277 44.7408562
15400.0000 52632.9375 194.302032 -43.3601761 2371.73169 5719.40039 650.014832 664.739685 433.044312 72.0344467 1819.83325 -2431.42578 -73.8080597 25666.0137 -19335.0195 8057.84912 0.905586660 30.4851227 38.6144867 44.7115135
15600.0000 52883.5742 189.987320 -1540.88086 2319.06445 5686.14209 662.278564 666.839661 416.841309 69.4465866 1815.40613 -2462.48022 -73.4582520 25664.0996 -19330.8848 6816.79834 0.901294649 30.5334358 38.6756859 44.7823715
15800.0000 52817.9102 187.616928 -235.775970 2290.13062 5732.81152 678.605713 655.251404 432.328918 68.8269653 1835.01294 -2433.11426 -73.5495758 25667.2480 -19336.3359 7841.32520 0.902415216 30.5207939 38.6596718 44.7638283
16000.0000 53157.5547 189.680634 1114.77576 2315.32104 5795.46826 660.549377 697.396912 441.809174 67.8914185 1867.64685 -2420.01318 -73.0796432 25681.1016 -19333.2676 8975.01758 0.896649301 30.5860748 38.7423592 44.8595772
16200.0000 53396.8438 186.470932 886.957886 2276.14185 5751.42334 656.812378 688.911255 414.156433 64.3541031 1824.23425 -2444.78369 -72.7521439 25704.2402 -19332.2676 8718.27344 0.892631114 30.6319008 38.8004074 44.9267883
16400.0000 52677.5430 191.661026 8.41546249 2339.49438 5700.24414 643.843506 689.960571 431.351898 67.9965897 1833.15247 -2459.01807 -73.7455597 25660.3145 -19334.2051 8046.20361 0.904819787 30.4937325 38.6253929 44.7241402
16600.0000 52292.6641 190.573013 -780.362366 2326.21362 5681.17139 659.803650 667.567688 426.563904 69.3556824 1823.29102 -2450.82983 -74.2883377 25642.6602 -19333.9512 7412.25342 0.911479414 30.4192848 38.5310936 44.6149521
16800.0000 52653.2266 190.204285 -690.773865 2321.71289 5642.87402 649.823853 650.216370 424.467590 67.3032532 1791.81104 -2465.27246 -73.7796173 25652.4727 -19336.1387 7434.14648 0.905237675 30.4890404 38.6194496 44.7172585
17000.0000 52831.3281 192.024887 551.374512 2343.93579 5717.46924 635.790771 671.429260 439.990051 71.4537048 1818.66370 -2456.06519 -73.5308914 25684.3691 -19329.4980 8486.23438 0.902185977 30.5233784 38.6629448 44.7676201
17200.0000 52772.8477 190.452866 901.074890 2324.74731 5619.50977 617.626770 654.289185 422.304321 69.9100723 1764.13025 -2458.67578 -73.6123734 25646.9883 -19332.9336 8637.75781 0.903185725 30.5121117 38.6486740 44.7510986
17400.0000 52434.9609 193.620956 694.397400 2363.41821 5636.99219 643.446350 655.822449 421.720825 72.9858932 1793.97546 -2469.54541 -74.0867310 25649.2422 -19336.6816 8531.42285 0.909005821 30.4468517 38.5660133 44.6553802
17600.0000 52239.8086 188.859421 138.038956 2305.29688 5665.00391 640.917053 644.883301 437.536652 69.8809280 1793.21790 -2457.81396 -74.3635025 25663.2285 -19333.6289 8075.46777 0.912401617 30.4090328 38.5181084 44.5999146
17800.0000 52611.1914 189.256409 -841.195190 2310.14258 5615.55518 653.104126 628.214661 435.297943 76.3967514 1793.01355 -2488.66187 -73.8385620 25647.9961 -19336.7930 7280.26562 0.905960917 30.4809246 38.6091690 44.7053566
18000.0000 52498.2109 191.271454 -752.536743 2334.73926 5694.03516 648.968994 697.299011 435.646820 63.1752586 1845.09009 -2457.60107 -73.9974747 25640.9551 -19334.4082 7452.60791 0.907910645 30.4590893 38.5815125 44.6733322
18200.0000 52387.4453 186.590500 -281.235382 2277.60156 5671.62402 650.899292 661.399292 436.910187 67.0527267 1816.26147 -2472.94238 -74.1539307 25664.1035 -19335.7988 7734.35693 0.909830272 30.4376526 38.5543594 44.6418915
18400.0000 52379.5312 194.188858 179.339264 2370.35010 5664.52393 636.153870 694.734253 439.556610 74.4483643 1844.89307 -2478.61670 -74.1651306 25633.6113 -19335.3633 8171.87158 0.909967721 30.4361191 38.5524178 44.6396408
18600.0000 52345.8750 190.467972 129.776703 2324.93140 5667.40820 651.072693 650.129883 442.880615 71.0908890 1815.17407 -2485.49927 -74.2128143 25672.3262 -19334.5938 8091.41260 0.910552800 30.4295998 38.5441589 44.6300774
18800.0000 52106.0664 187.711792 -926.091370 2291.28833 5674.34912 656.935364 705.925781 450.589294 71.5693283 1885.01978 -2514.65942 -74.5543747 25634.5898 -19330.5996 7261.88818 0.914743483 30.3830585 38.4852104 44.5618210
19000.0000 51777.3242 186.165115 -327.263092 2272.40894 5611.86914 642.297241 653.566101 423.316040 72.5051804 1791.68445 -2502.01709 -75.0277252 25657.7656 -19335.5645 7637.15576 0.920551300 30.3190289 38.4041023 44.4679108
19200.0000 51738.8867 191.700287 810.446289 2339.97363 5598.97119 611.549988 685.518433 436.038696 66.5222702 1799.62939 -2512.10425 -75.0834656 25640.0742 -19328.6289 8550.47461 0.921235263 30.3115234 38.3945961 44.4569016
19400.0000 52187.7148 190.686996 941.891479 2327.60498 5645.13281 648.130554 666.148560 427.876068 76.1759109 1818.33105 -2479.09155 -74.4377289 25642.4473 -19336.5527 8689.61523 0.913312376 30.3989201 38.5052986 44.5850830
19600.0000 52707.3242 188.654007 -123.083817 2302.78955 5700.62646 668.746094 658.940369 439.158508 75.0277634 1841.87268 -2473.29663 -73.7038956 25663.4102 -19331.3594 7908.80371 0.904308558 30.4994774 38.6326714 44.7325668
19800.0000 52314.0977 192.587357 -733.877136 2350.80151 5680.78125 662.829346 679.375122 432.805969 69.2702942 1844.28076 -2502.07861 -74.2578964 25671.8887 -19333.3086 7471.67285 0.911105871 30.4234409 38.5363579 44.6210442
20000.0000 51783.1250 189.733276 227.390015 2315.96362 5633.09863 651.669128 659.363159 436.132172 68.0545807 1815.21912 -2504.49097 -75.0193176 25657.1602 -19334.7891 8120.78760 0.920448184 30.3201618 38.4055367 44.4695702
20200.0000 51776.2617 193.139496 243.107239 2357.54126 5610.93164 651.666687 654.785522 430.498718 74.4566727 1811.40759 -2535.72998 -75.0292664 25667.5469 -19332.2930 8152.04395 0.920570195 30.3188210 38.4038391 44.4676056
20400.0000 52044.0586 191.220886 259.449310 2334.12207 5662.65381 674.404480 685.361511 434.644318 73.8428955 1868.25317 -2499.50586 -74.6431961 25631.5703 -19337.6641 8193.70020 0.915833294 30.3710022 38.4699364 44.5441399
20600.0000 52383.4102 189.292343 -168.865341 2310.58130 5653.04004 660.323975 647.016907 445.494049 68.5938644 1821.42883 -2479.72656 -74.1596375 25648.1641 -19336.8262 7834.61523 0.909900367 30.4368706 38.5533714 44.6407433
20800.0000 52437.0117 192.922668 -226.808014 2354.89453 5662.59424 675.557068 656.331909 432.148926 76.2857742 1840.32373 -2487.36743 -74.0838394 25645.5176 -19335.8789 7844.03955 0.908970296 30.4472485 38.5665169 44.6559639
21000.0000 52323.9609 192.039536 -421.266510 2344.11475 5679.29248 671.394836 657.825195 439.485809 74.4693756 1843.17517 -2491.20288 -74.2439041 25660.8711 -19333.5527 7701.94238 0.910934210 30.4253521 38.5387802 44.6238518
21200.0000 52019.5352 190.578369 -281.785828 2326.27905 5644.54395 670.003540 662.794922 439.573425 67.0309601 1839.40295 -2502.76294 -74.6783829 25639.2148 -19331.3105 7757.04590 0.916265070 30.3662319 38.4638939 44.5371399
21400.0000 52035.3789 189.628265 -347.285278 2314.68188 5646.40430 668.836609 632.262756 444.506897 72.8938217 1818.50012 -2487.29492 -74.6556473 25648.6680 -19333.4688 7697.53711 0.915986121 30.3693142 38.4677963 44.5416603
21600.0000 52351.8594 189.645813 518.583496 2314.89600 5643.94531 654.155884 649.061890 429.370575 66.7916718 1799.38000 -2460.06689 -74.2043304 25642.8184 -19338.1875 8354.77832 0.910448670 30.4307594 38.5456276 44.6317787
21800.0000 52526.0625 190.997650 645.705566 2331.39697 5724.27783 678.161926 693.620789 444.878357 75.4080887 1892.06921 -2492.26025 -73.9582367 25663.8379 -19339.3691 8550.31055 0.907429218 30.4644756 38.5883331 44.6812286
22000.0000 52018.5859 190.649658 1086.88306 2327.14941 5650.95752 670.465088 651.526917 434.997162 71.7988663 1828.78796 -2500.05127 -74.6797485 25659.1484 -19336.9277 8802.65723 0.916281819 30.3660469 38.4636574 44.5368690
22200.0000 51844.6445 189.741165 216.587097 2316.05981 5624.26123 667.604309 649.782593 425.635254 69.2772064 1812.29932 -2502.00000 -74.9302979 25651.3809 -19337.4199 8104.08252 0.919355989 30.3321629 38.4207382 44.4871712
22400.0000 51982.8711 184.532150 -818.647156 2252.47632 5588.00537 648.411865 660.083740 424.944763 66.7730637 1800.21338 -2518.32788 -74.7310562 25641.6035 -19335.4844 7219.85156 0.916911364 30.3590965 38.4548531 44.5266724
22600.0000 51998.3828 191.003845 -134.196915 2331.47266 5628.40674 656.378723 676.939819 425.664764 66.9074478 1825.89075 -2502.49829 -74.7087708 25642.0352 -19337.0215 7858.11230 0.916637838 30.3621159 38.4586792 44.5311012
22800.0000 52248.7852 189.583817 53.0638008 2314.13916 5661.04150 655.999390 670.442261 443.292694 76.6516800 1846.38599 -2485.73901 -74.3507233 25636.0586 -19335.6641 8015.61475 0.912244856 30.4107742 38.5203133 44.6024704
23000.0000 52221.2578 190.704102 -240.850586 2327.81372 5651.82275 659.672607 681.658691 439.950134 66.3477478 1847.62915 -2484.08472 -74.3899155 25625.0293 -19336.7520 7796.20654 0.912725687 30.4054337 38.5135498 44.5946350
